JDA,T_LST,TaC_60m,spd_60m,spdV60m,dirV60m,sdir60m,e__10m,rh_10m,Tdp_10m,TaC_10m,spd_10m,spdV10m,dirV10m,sdir10m,baroKPa,radW/m2,netW/m2,Ta_diff,asp_60m,asp_10m,battVDC,precpmm,T_LST,JDA
227,06:30,19.29,3.76,3.71,28.06,9.57,2.2014,94.92,19.00,19.65,2.41,2.29,31.32,17.77,99.69,36.28,18.04,-0.007,100.00,100.00,12.905,0.0,06:30,227
227,06:45,19.36,3.71,3.57,32.09,15.59,2.1872,93.96,18.89,19.76,2.39,2.23,41.00,20.77,99.70,58.51,32.54,-0.008,100.00,100.00,12.902,0.0,06:45,227
227,07:00,19.47,3.68,3.58,29.95,12.87,2.1798,92.29,18.84,19.89,2.72,2.57,32.52,18.87,99.71,89.03,52.42,-0.008,100.00,100.00,12.900,0.0,07:00,227
227,07:15,19.59,3.56,3.43,33.57,15.20,2.1612,90.60,18.70,20.07,2.64,2.36,34.06,26.65,99.72,138.32,85.65,-0.010,100.00,100.00,12.897,0.0,07:15,227
227,07:30,19.77,3.40,3.24,45.77,17.37,2.1390,88.78,18.54,20.27,2.97,2.35,48.24,37.17,99.73,174.01,105.96,-0.010,100.00,100.00,12.892,0.0,07:30,227
227,07:45,20.04,3.23,2.96,48.48,23.23,2.1429,87.00,18.57,20.58,0.77,0.58,63.24,40.32,99.75,275.18,173.26,-0.011,100.00,100.00,12.884,0.0,07:45,227
227,08:00,20.65,3.67,3.42,62.38,21.13,2.1272,82.69,18.45,21.33,3.02,2.40,65.41,36.56,99.76,472.58,320.64,-0.014,100.00,100.00,12.877,0.0,08:00,227
227,08:15,21.30,3.56,3.05,57.64,30.64,2.0865,77.38,18.14,22.11,2.86,2.43,50.24,31.59,99.80,546.14,373.67,-0.016,100.00,100.00,12.865,0.0,08:15,227
227,08:30,21.28,4.86,4.64,64.01,17.41,2.0261,74.56,17.68,22.16,3.66,3.25,64.24,27.04,99.83,544.20,370.46,-0.018,100.00,100.00,12.849,0.0,08:30,227
227,08:45,21.38,5.79,5.68,88.44,11.38,2.0121,74.24,17.57,22.21,4.85,4.51,96.72,21.42,99.86,666.51,464.02,-0.017,100.00,100.00,12.834,0.0,08:45,227
227,09:00,21.30,4.18,3.91,72.04,20.70,1.9563,73.20,17.11,21.89,3.41,2.91,80.73,31.18,99.89,241.26,145.19,-0.012,100.00,100.00,12.820,0.0,09:00,227
227,09:15,21.57,4.15,3.82,68.41,22.65,1.9075,70.36,16.72,22.16,3.29,2.59,73.21,37.16,99.89,364.49,251.33,-0.012,100.00,100.00,12.811,0.0,09:15,227
227,09:30,21.85,4.26,3.78,49.15,27.23,1.8856,68.25,16.54,22.44,3.10,2.63,40.16,31.54,99.88,420.47,278.34,-0.012,100.00,100.00,12.806,0.0,09:30,227
227,09:45,22.47,3.04,2.57,79.13,31.80,1.8890,65.16,16.57,23.15,1.82,1.55,68.41,30.86,99.87,586.96,420.99,-0.014,100.00,100.00,12.799,0.0,09:45,227
227,10:00,22.34,4.33,3.80,79.04,28.34,1.8184,63.99,15.97,22.98,3.34,2.84,84.71,31.21,99.88,481.93,330.70,-0.013,100.00,100.00,12.796,0.0,10:00,227
227,10:15,22.47,3.29,2.85,67.64,29.40,1.8692,64.44,16.40,23.15,2.92,2.61,55.36,26.34,99.89,532.59,359.64,-0.014,100.00,100.00,12.791,0.0,10:15,227
227,10:30,22.53,4.25,4.03,72.61,18.27,1.7787,61.16,15.62,23.30,3.72,3.23,67.18,29.57,99.89,559.50,389.29,-0.015,100.00,100.00,12.786,0.0,10:30,227
227,10:45,22.63,3.93,3.58,75.16,24.18,1.8145,61.34,15.93,23.48,3.52,2.89,70.51,34.23,99.88,524.61,367.96,-0.017,100.00,100.00,12.782,0.0,10:45,227
227,11:00,22.80,4.00,3.78,70.98,19.04,1.8131,61.02,15.92,23.57,3.88,3.39,57.77,28.78,99.89,680.17,473.00,-0.015,100.00,100.00,12.779,0.0,11:00,227
227,11:15,23.13,4.39,4.05,73.92,22.46,1.7882,58.83,15.71,24.07,4.15,3.73,70.23,25.85,99.89,904.79,628.75,-0.019,100.00,100.00,12.774,0.0,11:15,227
227,11:30,23.01,4.59,4.32,76.06,19.73,1.7737,59.16,15.58,23.83,3.59,3.19,69.74,27.09,99.89,514.71,340.81,-0.016,100.00,100.00,12.767,0.0,11:30,227
227,11:45,23.00,4.98,4.58,78.22,22.95,1.7630,58.90,15.48,23.79,4.38,3.88,84.43,27.46,99.89,660.85,453.53,-0.016,100.00,100.00,12.765,0.0,11:45,227
227,12:00,23.20,4.51,4.14,79.04,23.11,1.7641,57.68,15.49,24.08,3.91,3.22,69.81,34.02,99.90,639.08,436.94,-0.018,100.00,100.00,12.763,0.0,12:00,227
227,12:15,23.11,3.68,3.44,64.16,20.68,1.7629,58.87,15.48,23.82,1.66,1.51,58.48,24.38,99.89,523.51,336.79,-0.014,100.00,100.00,12.760,0.0,12:15,227
227,12:30,23.47,4.51,4.31,71.51,17.29,1.7326,55.60,15.22,24.57,3.51,3.27,61.94,21.21,99.88,813.41,556.41,-0.022,100.00,100.00,12.757,0.0,12:30,227
227,12:45,23.73,4.32,3.75,69.06,29.28,1.7335,54.59,15.21,24.65,2.45,2.13,52.20,29.16,99.90,782.70,530.46,-0.018,100.00,100.00,12.751,0.0,12:45,227
227,13:00,23.50,3.97,3.54,67.97,26.55,1.7097,55.70,15.01,24.24,-0.17,0.15,247.93,110.94,99.92,441.82,279.42,-0.015,100.00,100.00,12.744,0.0,13:00,227
227,13:15,23.66,3.48,3.07,57.09,28.03,1.7085,54.50,14.99,24.59,-0.18,0.17,224.48,111.74,99.92,818.88,548.05,-0.018,100.00,100.00,12.740,0.0,13:15,227
227,13:30,23.77,4.16,4.05,72.14,13.36,1.7015,53.71,14.93,24.67,-0.19,0.17,236.36,112.29,99.93,752.27,488.69,-0.018,100.00,100.00,12.735,0.0,13:30,227
227,13:45,23.70,3.59,3.21,51.76,26.26,1.7061,54.15,14.97,24.50,-0.20,0.19,222.97,112.99,99.94,501.80,324.81,-0.016,100.00,100.00,12.729,0.0,13:45,227
227,14:00,23.61,4.16,3.79,65.73,24.00,1.7205,55.04,15.10,24.38,-0.20,0.18,245.89,111.55,99.94,422.98,262.64,-0.015,100.00,100.00,12.726,0.0,14:00,227
227,14:15,23.47,3.75,3.48,69.26,21.86,1.7124,56.26,15.03,24.11,-0.21,0.18,236.86,110.82,99.94,393.26,240.07,-0.013,100.00,100.00,12.726,0.0,14:15,227
227,14:30,23.48,3.29,3.00,66.77,24.29,1.6932,55.18,14.85,24.15,-0.21,0.18,243.28,111.29,99.93,406.94,251.37,-0.013,100.00,100.00,12.727,0.0,14:30,227
227,14:45,23.36,3.96,3.65,70.86,22.58,1.6972,55.78,14.89,24.07,-0.20,0.17,246.65,110.91,99.91,385.85,233.73,-0.014,100.00,100.00,12.727,0.0,14:45,227
227,15:00,23.23,4.50,4.32,72.44,16.20,1.6477,55.08,14.43,23.85,0.31,0.29,89.81,19.48,99.90,423.43,254.11,-0.013,100.00,100.00,12.728,0.0,15:00,227
227,15:15,23.18,5.21,5.13,78.98,9.83,1.6788,55.46,14.72,23.88,0.06,0.05,82.33,20.56,99.91,393.67,238.84,-0.014,100.00,100.00,12.728,0.0,15:15,227
227,15:30,23.13,4.67,4.48,82.57,16.45,1.6807,56.85,14.74,23.68,0.13,0.14,99.23,0.00,99.92,305.08,175.17,-0.011,100.00,100.00,12.730,0.0,15:30,227
227,15:45,22.95,4.14,3.78,63.78,23.92,1.7042,57.87,14.96,23.50,1.43,1.27,45.24,26.82,99.90,272.81,156.59,-0.011,100.00,100.00,12.733,0.0,15:45,227
227,16:00,22.90,3.29,2.86,57.77,29.19,1.7145,58.15,15.04,23.46,2.51,2.14,60.59,31.29,99.89,269.38,153.83,-0.011,100.00,100.00,12.737,0.0,16:00,227
227,16:15,22.76,3.91,3.63,64.24,21.88,1.6766,57.57,14.70,23.29,2.73,2.24,65.99,34.48,99.89,248.41,137.71,-0.011,100.00,100.00,12.740,0.0,16:15,227
227,16:30,22.61,3.88,3.68,76.11,18.51,1.6574,57.71,14.52,23.12,2.91,2.53,86.22,29.06,99.89,219.05,119.35,-0.010,100.00,100.00,12.744,0.0,16:30,227
227,16:45,22.45,3.65,3.43,68.28,19.78,1.6397,57.80,14.36,22.92,2.60,2.07,80.81,36.69,99.89,188.70,99.50,-0.009,100.00,100.00,12.748,0.0,16:45,227
227,17:00,22.29,3.15,2.88,66.09,23.59,1.6544,58.74,14.49,22.68,2.54,2.01,63.95,37.25,99.89,148.58,73.25,-0.008,100.00,100.00,12.754,0.0,17:00,227
227,17:15,22.17,3.17,2.86,66.02,25.20,1.6547,59.27,14.50,22.59,2.46,2.00,69.11,35.16,99.89,126.37,59.84,-0.008,100.00,100.00,12.760,0.0,17:15,227
227,17:30,22.06,2.92,2.66,60.79,24.06,1.6517,60.05,14.47,22.38,2.20,1.98,39.90,25.17,99.88,105.54,45.05,-0.006,100.00,100.00,12.765,0.0,17:30,227
227,17:45,21.90,2.55,2.25,54.88,27.71,1.6598,61.15,14.55,22.18,1.67,1.48,31.46,27.63,99.87,85.99,28.50,-0.006,100.00,100.00,12.771,0.0,17:45,227
227,18:00,21.75,3.58,3.50,30.30,12.63,1.6936,62.98,14.86,21.93,2.36,2.21,24.45,20.64,99.87,61.30,12.67,-0.004,100.00,100.00,12.779,0.0,18:00,227
227,18:15,21.56,3.91,3.79,17.66,14.37,1.6909,64.13,14.84,21.68,2.29,2.15,15.22,19.90,99.86,39.79,-1.11,-0.002,100.00,100.00,12.788,0.0,18:15,227
227,18:30,21.43,3.84,3.79,18.87,8.75,1.6834,64.96,14.77,21.44,1.85,1.74,20.21,20.14,99.85,22.08,-13.14,-0.000,100.00,100.00,12.797,0.0,18:30,227
227,18:45,21.34,3.74,3.69,28.37,9.20,1.6467,63.96,14.42,21.33,2.05,1.98,34.16,15.15,99.84,11.95,-20.67,0.000,100.00,100.00,12.805,0.0,18:45,227
227,19:00,21.20,4.09,4.04,27.58,8.80,1.6161,63.67,14.14,21.12,2.03,1.96,34.44,15.04,99.83,1.07,-30.21,0.002,100.00,100.00,12.815,0.0,19:00,227
227,19:15,21.04,3.97,3.93,32.78,8.32,1.5858,63.04,13.85,20.93,2.07,2.00,38.53,15.49,99.81,-0.71,-34.64,0.002,100.00,100.00,12.824,0.0,19:15,227
227,19:30,20.83,3.41,3.36,37.48,9.70,1.5921,64.75,13.90,20.61,1.98,1.93,41.75,13.59,99.81,-1.10,-30.68,0.004,100.00,100.00,12.834,0.0,19:30,227
227,19:45,20.56,3.75,3.70,35.49,9.55,1.5925,65.78,13.91,20.37,1.92,1.85,36.68,14.89,99.81,-0.86,-27.29,0.004,100.00,100.00,12.843,0.0,19:45,227
227,20:00,20.42,4.09,4.04,33.59,8.65,1.5706,65.00,13.70,20.32,2.08,1.99,42.69,16.77,99.81,-0.62,-29.45,0.002,100.00,100.00,12.852,0.0,20:00,227
227,20:15,20.27,3.64,3.59,35.62,9.53,1.5822,65.78,13.81,20.16,1.97,1.87,38.31,18.36,99.82,-0.84,-31.79,0.002,100.00,100.00,12.859,0.0,20:15,227
227,20:30,20.04,3.93,3.84,36.27,11.88,1.5887,66.74,13.87,19.98,2.19,2.09,40.31,17.17,99.83,-0.93,-34.65,0.001,100.00,100.00,12.867,0.0,20:30,227
227,20:45,19.79,4.23,4.16,31.78,10.60,1.6079,68.52,14.06,19.76,2.32,2.22,39.31,16.66,99.83,-0.87,-39.21,0.001,100.00,100.00,12.874,0.0,20:45,227
227,21:00,19.58,3.83,3.73,38.68,12.88,1.6621,71.66,14.57,19.54,2.14,2.04,47.67,17.29,99.83,-0.94,-41.57,0.001,100.00,100.00,12.881,0.0,21:00,227
227,21:15,19.33,3.30,3.23,35.51,12.48,1.6896,74.38,14.82,19.26,1.75,1.67,41.19,16.92,99.82,-1.14,-40.14,0.001,100.00,100.00,12.888,0.0,21:15,227
227,21:30,19.17,3.65,3.58,33.63,10.70,1.7341,77.50,15.23,18.97,1.79,1.73,40.32,14.84,99.81,-1.13,-39.40,0.004,100.00,100.00,12.895,0.0,21:30,227
227,21:45,19.02,3.37,3.25,41.35,14.93,1.7606,79.75,15.46,18.82,1.80,1.72,45.03,16.75,99.80,-0.98,-39.68,0.004,100.00,100.00,12.902,0.0,21:45,227
227,22:00,18.94,3.01,2.92,47.10,14.28,1.8058,82.58,15.86,18.67,1.72,1.66,41.10,14.27,99.79,-0.89,-37.46,0.005,100.00,100.00,12.909,0.0,22:00,227
227,22:15,18.94,4.10,4.04,35.09,9.72,1.8506,85.65,16.24,18.44,1.85,1.77,25.47,16.42,99.78,-1.00,-37.74,0.010,100.00,100.00,12.915,0.0,22:15,227
227,22:30,18.77,4.40,4.38,31.16,6.01,1.9058,88.66,16.70,18.37,1.85,1.79,34.50,15.31,99.78,-0.73,-36.65,0.008,100.00,100.00,12.921,0.0,22:30,227
227,22:45,18.67,4.55,4.53,27.04,6.13,1.9590,91.10,17.14,18.33,1.68,1.59,29.27,18.66,99.77,-0.73,-37.46,0.007,100.00,100.00,12.927,0.0,22:45,227
227,23:00,18.61,4.62,4.61,23.50,4.76,1.9858,92.73,17.36,18.32,1.67,1.61,30.50,16.21,99.77,-0.65,-37.44,0.006,100.00,100.00,12.932,0.0,23:00,227
227,23:15,18.51,3.99,3.97,25.59,6.25,1.9969,93.70,17.44,18.20,1.48,1.42,36.46,16.35,99.76,-0.58,-35.32,0.006,100.00,100.00,12.936,0.0,23:15,227
227,23:30,18.49,3.59,3.55,31.67,7.96,1.9974,94.85,17.45,18.09,1.44,1.38,28.14,16.30,99.75,-0.89,-32.62,0.008,100.00,100.00,12.941,0.0,23:30,227
227,23:45,18.54,3.93,3.91,31.32,5.72,1.9968,95.68,17.44,17.90,1.36,1.31,29.97,16.68,99.73,-0.85,-30.91,0.013,100.00,100.00,12.946,0.0,23:45,227
228,00:00,18.50,3.73,3.71,33.39,6.08,1.9958,96.54,17.44,17.81,1.38,1.33,31.31,15.13,99.71,-0.67,-29.71,0.014,100.00,100.00,12.951,0.0,00:00,228
228,00:15,18.37,4.63,4.62,26.78,4.26,2.0084,97.34,17.53,17.68,1.36,1.29,17.26,17.72,99.69,-0.66,-28.40,0.014,100.00,100.00,12.956,0.0,00:15,228
228,00:30,18.33,4.95,4.94,24.93,2.68,2.0045,98.02,17.51,17.59,1.41,1.31,19.98,21.69,99.69,-0.54,-27.84,0.015,100.00,100.00,12.961,0.0,00:30,228
228,00:45,18.28,4.97,4.96,24.33,3.10,2.0137,98.79,17.58,17.54,1.57,1.49,25.54,18.01,99.68,-0.40,-28.08,0.015,100.00,100.00,12.964,0.0,00:45,228
228,01:00,18.19,5.20,5.19,26.41,3.20,2.0251,99.28,17.67,17.56,1.77,1.71,29.40,14.65,99.66,-0.44,-28.80,0.013,100.00,100.00,12.968,0.0,01:00,228
228,01:15,18.14,5.57,5.56,21.89,3.86,2.0362,99.50,17.75,17.54,1.80,1.69,15.24,20.04,99.66,-0.57,-29.07,0.012,100.00,100.00,12.970,0.0,01:15,228
228,01:30,18.10,5.99,5.98,18.61,3.72,2.0364,99.55,17.75,17.60,1.92,1.80,26.18,19.80,99.67,-0.58,-29.04,0.010,100.00,100.00,12.971,0.0,01:30,228
228,01:45,17.99,5.96,5.95,18.71,3.73,2.0456,99.22,17.83,17.64,2.32,2.20,19.75,18.04,99.67,-0.57,-29.89,0.007,100.00,100.00,12.969,0.0,01:45,228
228,02:00,17.88,5.60,5.58,17.01,5.41,2.0283,99.03,17.69,17.64,2.00,1.88,18.51,19.45,99.68,-0.67,-29.06,0.005,100.00,100.00,12.969,0.0,02:00,228
228,02:15,17.85,5.17,5.15,18.17,4.96,2.0400,99.27,17.78,17.64,2.02,1.89,21.98,20.14,99.70,-0.72,-28.48,0.004,100.00,100.00,12.968,0.0,02:15,228
228,02:30,17.77,4.80,4.78,15.25,4.68,2.0154,99.42,17.59,17.39,1.19,1.04,355.78,28.42,99.71,-0.96,-25.25,0.008,100.00,100.00,12.967,0.0,02:30,228
228,02:45,17.64,4.81,4.80,12.76,3.88,1.9935,99.54,17.42,17.20,1.35,1.25,357.12,21.77,99.71,-0.86,-23.10,0.009,100.00,100.00,12.966,0.0,02:45,228
228,03:00,17.56,5.28,5.27,12.77,2.97,1.9661,99.52,17.20,17.01,1.45,1.36,1.05,19.99,99.71,-0.86,-22.99,0.011,100.00,100.00,12.967,0.0,03:00,228
228,03:15,17.45,6.05,6.04,11.40,3.09,1.9526,99.48,17.09,16.93,1.84,1.72,7.55,20.93,99.71,-0.72,-24.43,0.010,100.00,100.00,12.968,0.0,03:15,228
228,03:30,17.36,6.26,6.24,12.43,4.20,1.9634,99.51,17.18,16.96,2.24,2.12,9.22,19.34,99.71,-0.72,-25.33,0.008,100.00,100.00,12.969,0.0,03:30,228
228,03:45,17.40,6.18,6.16,13.48,4.33,1.9601,99.48,17.15,16.96,1.96,1.85,13.03,19.66,99.71,-0.70,-24.29,0.009,100.00,100.00,12.968,0.0,03:45,228
228,04:00,17.41,5.97,5.95,14.50,3.57,1.9601,99.47,17.15,16.99,2.11,1.98,5.41,19.45,99.72,-0.73,-23.38,0.008,100.00,100.00,12.968,0.0,04:00,228
228,04:15,17.41,5.78,5.77,14.02,3.67,1.9536,99.48,17.10,16.94,1.84,1.73,11.28,19.39,99.73,-0.70,-22.28,0.010,100.00,100.00,12.967,0.0,04:15,228
228,04:30,17.43,5.71,5.70,18.82,4.37,1.9568,99.51,17.12,16.93,2.07,1.97,12.55,17.51,99.74,-0.74,-21.20,0.010,100.00,100.00,12.967,0.0,04:30,228
228,04:45,17.56,5.60,5.58,23.58,4.02,1.9627,99.51,17.17,17.00,2.17,2.06,16.27,17.75,99.74,-0.53,-20.78,0.011,100.00,100.00,12.967,0.0,04:45,228
228,05:00,17.76,5.63,5.62,26.72,3.33,1.9654,99.51,17.19,17.02,2.28,2.18,13.69,16.97,99.74,0.93,-19.01,0.015,100.00,100.00,12.966,0.0,05:00,228
228,05:15,17.85,5.78,5.77,27.03,2.67,1.9727,99.55,17.25,17.05,2.26,2.15,14.63,17.39,99.74,6.40,-14.08,0.016,100.00,100.00,12.965,0.0,05:15,228
228,05:30,17.83,5.50,5.49,27.27,3.24,1.9807,99.54,17.32,17.10,2.15,2.06,18.35,17.03,99.76,17.38,-0.20,0.015,100.00,100.00,12.964,0.0,05:30,228
228,05:45,18.28,4.35,4.31,35.34,7.99,1.9892,99.47,17.38,17.25,1.85,1.76,23.17,18.34,99.77,53.60,13.77,0.021,100.00,100.00,12.963,0.0,05:45,228
228,06:00,18.50,4.15,4.09,36.45,9.86,2.0265,99.49,17.68,17.55,1.89,1.79,15.11,18.55,99.78,92.92,36.75,0.019,100.00,100.00,12.960,0.0,06:00,228
228,06:15,18.33,4.24,4.22,29.09,5.37,2.0822,99.47,18.11,17.96,0.42,0.40,9.34,16.56,99.82,128.23,66.38,0.007,100.00,100.00,12.954,0.0,06:15,228
228,06:30,18.57,3.19,3.11,36.72,12.82,2.1391,97.96,18.54,18.63,-0.17,0.16,224.65,112.82,99.85,160.79,99.48,-0.001,100.00,100.00,12.946,0.0,06:30,228
228,06:45,18.97,2.93,2.84,42.56,14.29,2.1426,93.97,18.56,19.25,1.48,1.30,55.43,27.95,99.88,204.00,133.45,-0.006,100.00,100.00,12.936,0.0,06:45,228
228,07:00,19.57,3.27,3.13,59.55,16.52,2.1115,89.74,18.33,19.85,2.32,1.69,63.94,42.03,99.91,270.93,166.58,-0.006,100.00,100.00,12.924,0.0,07:00,228
228,07:15,20.05,3.04,2.87,71.37,19.40,2.0529,83.72,17.88,20.49,2.33,1.70,95.04,42.07,99.94,317.83,201.54,-0.009,100.00,100.00,12.910,0.0,07:15,228
228,07:30,20.59,3.00,2.86,91.29,17.81,1.9435,76.55,17.01,21.07,2.62,2.26,108.55,30.07,99.97,367.25,238.50,-0.010,100.00,100.00,12.895,0.0,07:30,228
228,07:45,20.93,3.09,3.00,100.63,13.65,1.9222,73.99,16.84,21.45,2.73,2.43,104.43,26.82,99.99,411.85,272.17,-0.011,100.00,100.00,12.878,0.0,07:45,228
228,08:00,21.39,2.75,2.61,113.81,18.20,1.9050,70.78,16.70,21.98,2.45,2.03,91.85,33.69,100.01,457.18,306.95,-0.012,100.00,100.00,12.862,0.0,08:00,228
228,08:15,21.78,2.78,2.67,113.29,16.34,1.8803,67.68,16.49,22.44,2.62,2.33,113.16,26.89,100.05,502.56,338.71,-0.013,100.00,100.00,12.846,0.0,08:15,228
228,08:30,22.18,2.63,2.37,111.03,25.64,1.7926,63.05,15.74,22.82,2.50,2.05,90.76,34.33,100.07,547.75,375.74,-0.013,100.00,100.00,12.830,0.0,08:30,228
228,08:45,22.44,3.85,3.70,115.01,15.87,1.7313,60.16,15.20,23.06,3.45,3.09,110.39,25.97,100.08,592.04,407.53,-0.012,100.00,100.00,12.816,0.0,08:45,228
